,Category,ID,Message,Unknown,Clean_message,Tagged_message
445,affected_people,'460564505626296320',"RT @CBCAlerts: Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida.",,"  Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida.","[('Centers', 'NNS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('reporting', 'NN'), ('a', 'DT'), ('2nd', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('in', 'IN'), ('US', 'NNP'), (',', ','), ('this', 'DT'), ('time', 'NN'), ('in', 'IN'), ('#', '#'), ('Florida', 'NNP'), ('.', '.')]"
446,affected_people,'460564509032058880',#health Saudi Arabia finds another 32 MERS cases as disease spreads: Saudi Arabia said on Thursday it had iden... http://t.co/95MGnmj1LB,,#health Saudi Arabia finds another 32 MERS cases as disease spreads: Saudi Arabia said on Thursday it had iden... ,"[('#', '#'), ('health', 'NN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('32', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), (':', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('said', 'VBD'), ('on', 'IN'), ('Thursday', 'NNP'), ('it', 'PRP'), ('had', 'VBD'), ('iden', 'VBN'), ('...', ':')]"
447,affected_people,'460564565668167680',"RT @PzFeed: Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says - @BNONews",,"  Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says - ","[('Patient', 'NNP'), ('in', 'IN'), ('Florida', 'NNP'), ('confirmed', 'VBD'), ('as', 'IN'), ('2nd', 'CD'), ('imported', 'VBN'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), (',', ','), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('says', 'VBZ'), ('-', ':')]"
448,affected_people,'460564602049146880',Second case of MERS found in the US. Visit the Centers for Disease Control and Prevention website for more... http://t.co/jdKdVrgWPf,,Second case of MERS found in the US. Visit the Centers for Disease Control and Prevention website for more... ,"[('Second', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('found', 'VBD'), ('in', 'IN'), ('the', 'DT'), ('US', 'NNP'), ('.', '.'), ('Visit', 'NNP'), ('the', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('website', 'NN'), ('for', 'IN'), ('more', 'JJR'), ('...', ':')]"
449,affected_people,'460564646533943296',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/uylsz8HRUE,,Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... ,"[('Third', 'JJ'), ('Case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('confirmed', 'VBD'), ('on', 'IN'), ('Sat', 'NNP'), ('...', ':')]"
450,affected_people,'460565234206257152',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/RvWPNz5uXe,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
451,affected_people,'460565390829969409',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/Uv9xRfuDYB,,Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... ,"[('Third', 'JJ'), ('Case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('confirmed', 'VBD'), ('on', 'IN'), ('Sat', 'NNP'), ('...', ':')]"
452,affected_people,'460566124640235520',#Health Saudi Arabia finds another 18 MERS cases as disease spreads: Saudi Arabia has identified 18 new cases ... http://t.co/JP6SjHaZC8,,#Health Saudi Arabia finds another 18 MERS cases as disease spreads: Saudi Arabia has identified 18 new cases ... ,"[('#', '#'), ('Health', 'NNP'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), (':', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('has', 'VBZ'), ('identified', 'VBN'), ('18', 'CD'), ('new', 'JJ'), ('cases', 'NNS'), ('...', ':')]"
453,affected_people,'460566216529027072',RT @BigBoi: RT .@rawdawgbuffalo: Two hospital workers showing signs of deadly MERS virus in Florida http://t.co/j3h5bek5Se,,   . Two hospital workers showing signs of deadly MERS virus in Florida ,"[('.', '.'), ('Two', 'CD'), ('hospital', 'JJ'), ('workers', 'NNS'), ('showing', 'VBG'), ('signs', 'NNS'), ('of', 'IN'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN'), ('in', 'IN'), ('Florida', 'NNP')]"
454,affected_people,'460566798409408512',Official: US MERS patient's first symptoms preceded travel - CIDRAP http://t.co/I3oCBhs6mV,,Official: US MERS patient's first symptoms preceded travel - CIDRAP ,"[('Official', 'JJ'), (':', ':'), ('US', 'PRP'), ('MERS', 'NNPS'), ('patient', 'NN'), (""'s"", 'POS'), ('first', 'JJ'), ('symptoms', 'NNS'), ('preceded', 'VBN'), ('travel', 'NN'), ('-', ':'), ('CIDRAP', 'NNP')]"
455,affected_people,'460568279443337216',First case of #MERS raising concerns and questions: http://t.co/L0C8opixxO via @ahchealthenews by @AdvocateMasonic http://t.co/yipCfypu5z,,First case of #MERS raising concerns and questions:  via  by  ,"[('First', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('raising', 'NN'), ('concerns', 'NNS'), ('and', 'CC'), ('questions', 'NNS'), (':', ':'), ('via', 'IN'), ('by', 'IN')]"
456,affected_people,'460568621778214912',"RT @SurvivalMD: The first case of the disease, MERS, is in the U.S. Should u worry? Find more about it here. http://t.co/qknTksr4kz #MERS",,"  The first case of the disease, MERS, is in the U.S. Should u worry? Find more about it here.  #MERS","[('The', 'DT'), ('first', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('the', 'DT'), ('disease', 'NN'), (',', ','), ('MERS', 'NNP'), (',', ','), ('is', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), ('Should', 'NNP'), ('u', 'NN'), ('worry', 'NN'), ('?', '.'), ('Find', 'NNP'), ('more', 'RBR'), ('about', 'IN'), ('it', 'PRP'), ('here', 'RB'), ('.', '.'), ('#', '#'), ('MERS', 'NNP')]"
457,affected_people,'460570230352130049',RT @gmanews: Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/7mEqjy5Urw,,  Saudi Arabia finds another 32 MERS cases as disease spreads ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('32', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
458,affected_people,'460570427442483200',1st MERS Virus Case in U.S. Concerns Infectious Disease Experts http://t.co/zkAlpjKkUw,,1st MERS Virus Case in U.S. Concerns Infectious Disease Experts ,"[('1st', 'CD'), ('MERS', 'NNS'), ('Virus', 'NNP'), ('Case', 'NNP'), ('in', 'IN'), ('U.S', 'NNP'), ('.', '.'), ('Concerns', 'NNS'), ('Infectious', 'JJ'), ('Disease', 'NNP'), ('Experts', 'NNP')]"
459,affected_people,'460570981460111361',[Emergency Mgmt] 1st MERS Virus Case in U.S. Concerns Infectious Disease Experts http://t.co/t0G1hY8Pt9,,[Emergency Mgmt] 1st MERS Virus Case in U.S. Concerns Infectious Disease Experts ,"[('[', 'NN'), ('Emergency', 'NNP'), ('Mgmt', 'NNP'), (']', 'NNP'), ('1st', 'CD'), ('MERS', 'NNP'), ('Virus', 'NNP'), ('Case', 'NNP'), ('in', 'IN'), ('U.S', 'NNP'), ('.', '.'), ('Concerns', 'NNS'), ('Infectious', 'JJ'), ('Disease', 'NNP'), ('Experts', 'NNP')]"
460,affected_people,'460571781581910016',"RT @CBCAlerts: Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida.",,"  Centers for Disease Control reporting a 2nd case of #MERS in US, this time in #Florida.","[('Centers', 'NNS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('reporting', 'NN'), ('a', 'DT'), ('2nd', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('in', 'IN'), ('US', 'NNP'), (',', ','), ('this', 'DT'), ('time', 'NN'), ('in', 'IN'), ('#', '#'), ('Florida', 'NNP'), ('.', '.')]"
461,affected_people,'460572791901671424',RT @GlobalNational: Doctor exposed to Florida #MERS case in Canada but with no symptoms http://t.co/EMpJOy0sro,,  Doctor exposed to Florida #MERS case in Canada but with no symptoms ,"[('Doctor', 'NNP'), ('exposed', 'VBD'), ('to', 'TO'), ('Florida', 'NNP'), ('#', '#'), ('MERS', 'NNP'), ('case', 'NN'), ('in', 'IN'), ('Canada', 'NNP'), ('but', 'CC'), ('with', 'IN'), ('no', 'DT'), ('symptoms', 'NNS')]"
462,affected_people,'460572929583886337',First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confirmed that a ... http://t.co/4w3PzPo8mX,,First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confirmed that a ... ,"[('First', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), ('Found', 'NNP'), ('in', 'IN'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('has', 'VBZ'), ('confirmed', 'VBN'), ('that', 'IN'), ('a', 'DT'), ('...', ':')]"
463,affected_people,'460574042853244928',RT @ReutersWorld: Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/uUxg85Jwnm,,  Saudi Arabia finds another 18 MERS cases as disease spreads ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
464,affected_people,'460574115213344768',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/12FzLAxwcH,,2 in Florida Show Symptoms of Deadly Middle Eastern Virus ,"[('2', 'LS'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP')]"
465,affected_people,'460574249426882560',Another 18 MERS Cases Identified In Saudi Arabia As Disease Spreads http://t.co/1zMVkzrOqY #USABlogs,,Another 18 MERS Cases Identified In Saudi Arabia As Disease Spreads  #USABlogs,"[('Another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('Cases', 'NNS'), ('Identified', 'NNP'), ('In', 'NNP'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('As', 'NNP'), ('Disease', 'NNP'), ('Spreads', 'NNP'), ('#', '#'), ('USABlogs', 'NNP')]"
466,affected_people,'460574888927830017',RT @rpollard: RT @HamdiHassan1 #Saudi Arabia finds another 18 #MERS cases as disease spreads http://t.co/8Y3lyJy05U â€¦ via @YahooNews,,    #Saudi Arabia finds another 18 #MERS cases as disease spreads   via ,"[('#', '#'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('#', '#'), ('MERS', 'NNP'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS'), ('via', 'IN')]"
467,affected_people,'460575625179566080',First U.S. case of MERS virus reported http://t.co/uax1eHgomf #infectiousdiseases #MERS #health,,First U.S. case of MERS virus reported  #infectiousdiseases #MERS #health,"[('First', 'NNP'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('reported', 'VBD'), ('#', '#'), ('infectiousdiseases', 'NNS'), ('#', '#'), ('MERS', 'NNS'), ('#', '#'), ('health', 'NN')]"
468,affected_people,'460575668074315776',#YovanielRd Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control an... http://t.co/nfREuA7tJh #Aneury_Montilla,,#YovanielRd Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control an...  #Aneury_Montilla,"[('#', '#'), ('YovanielRd', 'NNP'), ('Third', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('an', 'DT'), ('...', ':'), ('#', '#'), ('Aneury_Montilla', 'NNP')]"
469,affected_people,'460575719987642369',CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and... http://t.co/p2lXUcIkwY  #SaudiArabia,,CDC Confirms First US Case of MERS Coronavirus in Indiana Patient -  Centers for Disease Control and...   #SaudiArabia,"[('CDC', 'NNP'), ('Confirms', 'NNP'), ('First', 'NNP'), ('US', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('MERS', 'NNP'), ('Coronavirus', 'NNP'), ('in', 'IN'), ('Indiana', 'NNP'), ('Patient', 'NNP'), ('-', ':'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('...', ':'), ('#', '#'), ('SaudiArabia', 'NNP')]"
470,affected_people,'460575819270590464',"MYSTERIOUS DISEASE CDC confirms first case of MERS virus in an American, http://t.co/QD6vzaMznw - Sent via the FOX News Android App.",,"MYSTERIOUS DISEASE CDC confirms first case of MERS virus in an American,  - Sent via the FOX News Android App.","[('MYSTERIOUS', 'JJ'), ('DISEASE', 'NN'), ('CDC', 'NNP'), ('confirms', 'VBZ'), ('first', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('in', 'IN'), ('an', 'DT'), ('American', 'JJ'), (',', ','), ('-', ':'), ('Sent', 'NNP'), ('via', 'IN'), ('the', 'DT'), ('FOX', 'NNP'), ('News', 'NNP'), ('Android', 'NNP'), ('App', 'NNP'), ('.', '.')]"
471,affected_people,'460575944261267456',[Blog] 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area ho... http://t.co/DZqnUsObol,,[Blog] 2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area ho... ,"[('[', 'NN'), ('Blog', 'NNP'), (']', 'NNP'), ('2', 'CD'), ('in', 'IN'), ('Florida', 'NNP'), ('Show', 'NNP'), ('Symptoms', 'NNP'), ('of', 'IN'), ('Deadly', 'NNP'), ('Middle', 'NNP'), ('Eastern', 'NNP'), ('Virus', 'NNP'), (':', ':'), ('Two', 'CD'), ('healthcare', 'JJ'), ('workers', 'NNS'), ('at', 'IN'), ('an', 'DT'), ('Orlando-area', 'NNP'), ('ho', 'NN'), ('...', ':')]"
472,affected_people,'460575999399170049',2 workers at Orlando hospital caring for #MERS patient have flu-like symptoms http://t.co/AWnjaY7m3u,,2 workers at Orlando hospital caring for #MERS patient have flu-like symptoms ,"[('2', 'LS'), ('workers', 'NNS'), ('at', 'IN'), ('Orlando', 'NNP'), ('hospital', 'NN'), ('caring', 'VBG'), ('for', 'IN'), ('#', '#'), ('MERS', 'NNPS'), ('patient', 'NN'), ('have', 'VBP'), ('flu-like', 'JJ'), ('symptoms', 'NNS')]"
473,affected_people,'460576070324850689',"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes this case, lik... http://t.co/Uv4zTcwdis",,"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes this case, lik... ","[('Second', 'JJ'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('found', 'VBD'), ('in', 'IN'), ('Florida', 'NNP'), (',', ','), ('CDC', 'NNP'), ('says', 'VBZ'), (':', ':'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('believes', 'VBZ'), ('this', 'DT'), ('case', 'NN'), (',', ','), ('lik', 'NN'), ('...', ':')]"
474,affected_people,'460576278546882560',News U Can Use: Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention ... http://t.co/C89sA0CXHB,,News U Can Use: Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention ... ,"[('News', 'NNS'), ('U', 'VBP'), ('Can', 'NNP'), ('Use', 'NNP'), (':', ':'), ('Third', 'JJ'), ('Case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('...', ':')]"
475,affected_people,'460576473452015616',"#URGENT -- The first U.S. case of #MERS -CoV has been reported in Indiana, the Centers for Disease Control and Prevention said today",,"#URGENT -- The first U.S. case of #MERS -CoV has been reported in Indiana, the Centers for Disease Control and Prevention said today","[('#', '#'), ('URGENT', 'NNP'), ('--', ':'), ('The', 'NNP'), ('first', 'JJ'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('-CoV', 'NNP'), ('has', 'VBZ'), ('been', 'VBN'), ('reported', 'VBN'), ('in', 'IN'), ('Indiana', 'NNP'), (',', ','), ('the', 'DT'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('said', 'VBD'), ('today', 'NN')]"
476,affected_people,'460576509212635137',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/lvvzSDiYqd,,Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... ,"[('Third', 'JJ'), ('Case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('Confirmed', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S.', 'NNP'), (':', ':'), ('The', 'DT'), ('U.S.', 'NNP'), ('Centers', 'NNP'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('and', 'CC'), ('Prevention', 'NNP'), ('confirmed', 'VBD'), ('on', 'IN'), ('Sat', 'NNP'), ('...', ':')]"
477,affected_people,'460576736577454080',RT @CBCAlerts: Centers for Disease Control reports first case of #MERS in the United States. #CDC,,  Centers for Disease Control reports first case of #MERS in the United States. #CDC,"[('Centers', 'NNS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('reports', 'VBZ'), ('first', 'JJ'), ('case', 'NN'), ('of', 'IN'), ('#', '#'), ('MERS', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('United', 'NNP'), ('States', 'NNPS'), ('.', '.'), ('#', '#'), ('CDC', 'NNP')]"
478,affected_people,'460576753711185920',RT @Reuters_Health: Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/NR7Ffklovu,, _Health: Saudi Arabia finds another 18 MERS cases as disease spreads ,"[('_Health', 'NN'), (':', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('finds', 'VBZ'), ('another', 'DT'), ('18', 'CD'), ('MERS', 'NNS'), ('cases', 'NNS'), ('as', 'IN'), ('disease', 'NN'), ('spreads', 'NNS')]"
479,affected_people,'460576796833251329',Saudi Arabia Finds Another 32 MERS Cases as Disease Spreads: Saudi Arabia said on Thursday it had identified 3... http://t.co/OsCpd5dchD,,Saudi Arabia Finds Another 32 MERS Cases as Disease Spreads: Saudi Arabia said on Thursday it had identified 3... ,"[('Saudi', 'NNP'), ('Arabia', 'NNP'), ('Finds', 'NNPS'), ('Another', 'NNP'), ('32', 'CD'), ('MERS', 'NNP'), ('Cases', 'NNP'), ('as', 'IN'), ('Disease', 'NNP'), ('Spreads', 'NNP'), (':', ':'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('said', 'VBD'), ('on', 'IN'), ('Thursday', 'NNP'), ('it', 'PRP'), ('had', 'VBD'), ('identified', 'VBN'), ('3', 'CD'), ('...', ':')]"
480,affected_people,'460576805213462528',CDC: First Case of Potentially Deadly MERS Disease in the U.S. http://t.co/qCNJhVb1bX,,CDC: First Case of Potentially Deadly MERS Disease in the U.S. ,"[('CDC', 'NNP'), (':', ':'), ('First', 'NNP'), ('Case', 'NNP'), ('of', 'IN'), ('Potentially', 'NNP'), ('Deadly', 'NNP'), ('MERS', 'NNP'), ('Disease', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('U.S', 'JJ'), ('.', '.')]"
481,affected_people,'460576898083332096',"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes ... http://t.co/oCMZvvdnNd #MuhamadJabal",,"Second U.S. case of MERS virus found in Florida, CDC says: Centers for Disease Control believes ...  #MuhamadJabal","[('Second', 'JJ'), ('U.S.', 'NNP'), ('case', 'NN'), ('of', 'IN'), ('MERS', 'NNP'), ('virus', 'NN'), ('found', 'VBD'), ('in', 'IN'), ('Florida', 'NNP'), (',', ','), ('CDC', 'NNP'), ('says', 'VBZ'), (':', ':'), ('Centers', 'NNPS'), ('for', 'IN'), ('Disease', 'NNP'), ('Control', 'NNP'), ('believes', 'VBZ'), ('...', ':'), ('#', '#'), ('MuhamadJabal', 'NNP')]"
482,affected_people,'460576951510396929',RT @CBCTheNational: WATCH: A Canadian doctor is being monitored for symptoms of the deadly MERS virus. http://t.co/sqQRwgST4j,,  WATCH: A Canadian doctor is being monitored for symptoms of the deadly MERS virus. ,"[('WATCH', 'NN'), (':', ':'), ('A', 'DT'), ('Canadian', 'JJ'), ('doctor', 'NN'), ('is', 'VBZ'), ('being', 'VBG'), ('monitored', 'VBN'), ('for', 'IN'), ('symptoms', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('deadly', 'RB'), ('MERS', 'NNP'), ('virus', 'NN'), ('.', '.')]"
